urls
https://wiediversistmeingarten.org/view/
https://covidvisualizer.com/
https://geoxc-apps4.bd.esri.com/earthquakes-viz/index.html
https://www.washingtonpost.com/graphics/2020/world/mapping-spread-new-coronavirus/
https://www.amcharts.com/demos/rotating-globe-with-circles/
https://online.cartovista.com/experience-en/view?language=en&page=mapGallery&mapid=33e06956-5308-4926-a998-9537f63d4bea
https://interaktiv.morgenpost.de/laermkarte-berlin/
https://www.strava.com/heatmap#7.00/-120.90000/38.36000/hot/all
https://chicagosmilliondollarblocks.com/
https://mangomap.com/examples/maps/51682/bubble-map#
http://insideairbnb.com/barcelona/
https://memorial.nsc.org/index.html
https://mangomap.com/mango-business/maps/57040/socio-economic-data#
https://jhaddadin.github.io/trashcity/rodentpestmap.html
https://senseable.mit.edu/wanderlust/
https://www.largelots.org/
https://interaktiv.morgenpost.de/deutschlandwahlkarte2017/
https://howmuch.net/cost-of-living/ny/new-york
https://urban.jrc.ec.europa.eu/trends?lng=en&ctx=ardeco&ts=ARDECO&pil=indicator-level&is=ARDECO
https://data.unhcr.org/en/country/uga
https://pbpmaps.carto.com/builder/45180c5a-29d4-11e7-8c77-0e05a8b3e3d7/embed
https://www.google.com/maps
https://www.bing.com/maps
https://www.maptiler.com/maps/3d/#10.7466/46.7681/11992/270/-20
https://vaccinevisualizer.com/
