urls
https://wiediversistmeingarten.org/view/
https://covidvisualizer.com/
https://geoxc-apps4.bd.esri.com/earthquakes-viz/index.html
https://www.washingtonpost.com/graphics/2020/world/mapping-spread-new-coronavirus/
https://www.amcharts.com/demos/rotating-globe-with-circles/
https://online.cartovista.com/experience-en/view?language=en&page=mapGallery&mapid=33e06956-5308-4926-a998-9537f63d4bea
https://interaktiv.morgenpost.de/laermkarte-berlin/
https://www.strava.com/heatmap#7.00/-120.90000/38.36000/hot/all
https://chicagosmilliondollarblocks.com/
https://mangomap.com/examples/maps/51682/bubble-map#
http://insideairbnb.com/barcelona/
https://memorial.nsc.org/index.html
https://mangomap.com/mango-business/maps/57040/socio-economic-data#
https://jhaddadin.github.io/trashcity/rodentpestmap.html
https://senseable.mit.edu/wanderlust/
https://www.largelots.org/
https://interaktiv.morgenpost.de/deutschlandwahlkarte2017/
https://dashboard.smartcity.ms/
https://www.tableau.com/data-insights/dashboard-showcase/tale-100-entrepreneurs
https://www.faz.net/aktuell/finanzen/boersen-maerkte/indizes/
https://observablehq.com/@d3/hierarchical-edge-bundling
https://codesandbox.io/s/xv0v19l1pp
https://formidable.com/open-source/victory/gallery/histogram-with-slider
http://uber.github.io/react-vis/examples/showcases/plots
https://codesandbox.io/s/9t79p
https://chartkick.com/
https://www.amcharts.com/demos/range-area-chart/
https://www.federalreserve.gov/releases/z1/dataviz/dfa/compare/chart/
https://informationisbeautiful.net/visualizations/ukraine-russian-war-infographics-data-visuals/#RussianGas
http://lsxs.me/warpbuffer
https://www.hellotimo.co/
https://poll.lowyinstitute.org/report/2020/
https://play.grafana.org/
https://visualize.data.gov.in/?inst=5f477c42-b44c-480e-9379-f05995a4b34b&vid=106986
https://wiediversistmeingarten.org/
https://mixkit.co/free-stock-video/people/
https://onepagelove.com/
https://www.rki.de/DE/Content/InfAZ/N/Neuartiges_Coronavirus/Fallzahlen.html
https://vuejs.org/
https://www.deepl.com/
https://en.wikipedia.org/wiki/Game
https://sensebox.de/
https://www.uni-muenster.de/Geoinformatics/en/
https://www.offiziellecharts.de/charts/dance
https://www.vogelbescherming.nl/
https://www.bundesregierung.de/
https://www.tagesschau.de/
https://sprout.place/
https://www.lalal.ai/
https://regex101.com/
https://datos.gob.es/es/
